Price,Close,Volume,High,Low,Open
2024-10-22,67361.40625,31808472566,67801.578125,66581.3671875,67360.703125
2024-10-23,66432.1953125,32263980353,67402.7421875,65188.03515625,67362.375
2024-10-24,68161.0546875,31414428647,68798.9609375,66454.1015625,66653.703125
2024-10-25,66642.4140625,41469984306,68722.15625,65521.79296875,68165.296875
2024-10-26,67014.6953125,19588098156,67317.921875,66360.59375,66628.734375
2024-10-27,67929.296875,16721307878,68221.3125,66847.2265625,67023.4765625
2024-10-28,69907.7578125,38799856657,70212.265625,67535.1328125,67922.671875
2024-10-29,72720.4921875,58541874402,73577.2109375,69729.9140625,69910.046875
2024-10-30,72339.5390625,40646637831,72905.296875,71411.734375,72715.3671875
2024-10-31,70215.1875,40627912076,72662.3125,69590.5,72335.046875
2024-11-01,69482.46875,49989795365,71559.015625,68779.703125,70216.8984375
2024-11-02,69289.2734375,18184612091,69867.3515625,69033.71875,69486.0234375
2024-11-03,68741.1171875,34868307655,69361.65625,67482.5234375,69296.3828125
2024-11-04,67811.5078125,41184819348,69433.1796875,66803.6484375,68742.1328125
2024-11-05,69359.5625,46046889204,70522.7890625,67458.8671875,67811.171875
2024-11-06,75639.078125,118592653963,76460.15625,69322.03125,69358.5
2024-11-07,75904.859375,63467654989,76943.1171875,74480.421875,75637.0859375
2024-11-08,76545.4765625,55176858003,77252.75,75648.7421875,75902.8359375
2024-11-09,76778.8671875,29009480361,76932.765625,75773.7890625,76556.1875
2024-11-10,80474.1875,82570594495,81474.421875,76565.4296875,76775.546875
2024-11-11,88701.484375,117966845037,89604.5,80283.25,80471.4140625
2024-11-12,87955.8125,133673285375,89956.8828125,85155.109375,88705.5625
2024-11-13,90584.1640625,123559027869,93434.3515625,86256.9296875,87929.96875
2024-11-14,87250.4296875,87616705248,91765.21875,86682.8125,90574.8828125
2024-11-15,91066.0078125,78243109518,91868.7421875,87124.8984375,87284.1796875
2024-11-16,90558.4765625,44333192814,91763.9453125,90094.2265625,91064.3671875
2024-11-17,89845.8515625,46350159305,91433.0390625,88741.6640625,90558.4609375
2024-11-18,90542.640625,75535775084,92596.7890625,89393.59375,89843.71875
2024-11-19,92343.7890625,74521048295,94002.8671875,90426.984375,90536.8125
2024-11-20,94339.4921875,71730956426,94902.0234375,91619.5,92341.890625
2024-11-22,98349.1640625,105694167040,98494.96875,97953.0,98453.703125
